Customer_Id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
16842,100,3,1264.19,2,4,4,10,0,Regular Customers
16843,42,16,10196.57,3,5,5,13,3,High-Value Customers
16846,50,1,214.32,3,2,1,6,0,Regular Customers
16847,43,1,193.44,3,2,1,6,0,Regular Customers
16848,52,1,281.42,3,2,2,7,0,Regular Customers
16849,186,1,124.57,1,2,1,4,1,At-Risk / Inactive
16850,333,1,332.41,1,2,2,5,1,At-Risk / Inactive
16851,4,3,342.45,5,4,2,11,0,Regular Customers
16852,10,2,144.91,5,3,1,9,0,Regular Customers
16855,23,2,328.40000000000003,4,3,2,9,0,Regular Customers
16856,14,1,35.400000000000006,5,2,1,8,0,Regular Customers
16858,368,1,375.69000000000005,1,2,2,5,1,At-Risk / Inactive
16859,144,2,747.81,2,3,3,8,0,Regular Customers
16861,59,2,173.76,3,3,1,7,0,Regular Customers
16863,31,2,502.8,4,3,3,10,0,Regular Customers
16866,140,3,207.74,2,4,1,7,0,Regular Customers
16869,22,4,817.12,4,4,3,11,0,Regular Customers
16871,22,6,2812.34,4,5,5,14,0,Regular Customers
16872,77,3,680.02,2,4,3,9,0,Regular Customers
16873,4,6,7123.62,5,5,5,15,0,Regular Customers
16875,67,5,2095.53,3,4,5,12,0,Regular Customers
16877,12,6,846.62,5,5,3,13,0,Regular Customers
16878,84,1,13.3,2,2,1,5,0,Regular Customers
16880,30,7,1488.93,4,5,4,13,0,Regular Customers
16881,66,1,432.0,3,2,2,7,0,Regular Customers
16882,66,3,705.12,3,4,3,10,0,Regular Customers
16883,187,2,272.48,1,3,2,6,1,At-Risk / Inactive
16884,37,2,429.84,3,3,2,8,0,Regular Customers
16885,15,3,450.41,4,4,2,10,0,Regular Customers
16887,35,1,192.32999999999998,3,2,1,6,0,Regular Customers
16889,194,3,1578.67,1,4,4,9,1,At-Risk / Inactive
16891,1,5,742.43,5,4,3,12,0,Regular Customers
16892,1,5,518.19,5,4,3,12,0,Regular Customers
16893,366,1,145.93,1,2,1,4,1,At-Risk / Inactive
16895,64,1,202.27,3,2,1,6,0,Regular Customers
16897,299,2,289.78,1,3,2,6,1,At-Risk / Inactive
16898,26,3,501.03000000000003,4,4,3,11,0,Regular Customers
16899,7,6,1271.06,5,5,4,14,0,Regular Customers
16900,16,3,882.16,4,4,3,11,0,Regular Customers
16902,116,1,1706.88,2,2,4,8,0,Regular Customers
16903,29,1,363.2,4,2,2,8,0,Regular Customers
16904,4,15,3631.2,5,5,5,15,3,High-Value Customers
16905,5,7,3037.6,5,5,5,15,0,Regular Customers
16906,81,4,559.59,2,4,3,9,0,Regular Customers
16907,29,5,928.76,4,4,4,12,0,Regular Customers
16909,72,1,379.14,2,2,2,6,0,Regular Customers
16910,4,8,1508.96,5,5,4,14,0,Regular Customers
16912,28,11,2555.58,4,5,5,14,0,Regular Customers
16913,290,1,113.44,1,2,1,4,1,At-Risk / Inactive
16914,36,1,183.76,3,2,1,6,0,Regular Customers
16915,9,6,621.6800000000001,5,5,3,13,0,Regular Customers
16916,23,2,562.41,4,3,3,10,0,Regular Customers
16917,276,1,391.52,1,2,2,5,1,At-Risk / Inactive
16918,49,6,1068.82,3,5,4,12,0,Regular Customers
16919,156,11,2592.25,2,5,5,12,0,Regular Customers
16921,61,1,154.18,3,2,1,6,0,Regular Customers
16923,12,19,7069.08,5,5,5,15,3,High-Value Customers
16924,21,3,829.89,4,4,3,11,0,Regular Customers
16926,371,1,230.25,1,2,1,4,1,At-Risk / Inactive
16927,115,3,543.05,2,4,3,9,0,Regular Customers
16928,80,17,2806.75,2,5,5,12,3,High-Value Customers
16929,3,7,1295.39,5,5,4,14,0,Regular Customers
16930,26,3,378.89,4,4,2,10,0,Regular Customers
16931,5,21,4554.87,5,5,5,15,3,High-Value Customers
16932,53,1,150.23000000000002,3,2,1,6,0,Regular Customers
16933,1,2,563.23,5,3,3,11,0,Regular Customers
16934,54,2,931.03,3,3,4,10,0,Regular Customers
16936,25,1,261.9,4,2,2,8,0,Regular Customers
16938,8,4,2711.6800000000003,5,4,5,14,0,Regular Customers
16940,52,3,3049.88,3,4,5,12,0,Regular Customers
16942,12,9,1904.99,5,5,4,14,0,Regular Customers
16943,211,3,816.73,1,4,3,8,1,At-Risk / Inactive
16945,21,19,4345.5,4,5,5,14,3,High-Value Customers
16947,235,1,406.48,1,2,2,5,1,At-Risk / Inactive
16948,138,3,435.02,2,4,2,8,0,Regular Customers
16949,3,6,1286.27,5,5,4,14,0,Regular Customers
16950,56,3,1178.56,3,4,4,11,0,Regular Customers
16951,134,3,1277.75,2,4,4,10,0,Regular Customers
16952,109,2,167.61,2,3,1,6,0,Regular Customers
16953,30,1,20.8,4,2,1,7,0,Regular Customers
16954,0,9,2085.08,5,5,5,15,0,Regular Customers
16955,184,4,518.67,1,4,3,8,1,At-Risk / Inactive
16956,17,1,308.74,4,2,2,8,0,Regular Customers
16957,239,2,416.64,1,3,2,6,1,At-Risk / Inactive
16959,87,1,117.35000000000001,2,2,1,5,0,Regular Customers
16960,38,3,505.1,3,4,3,10,0,Regular Customers
16961,116,1,234.17000000000002,2,2,1,5,0,Regular Customers
16963,187,1,110.55000000000001,1,2,1,4,1,At-Risk / Inactive
16965,226,1,192.07,1,2,1,4,1,At-Risk / Inactive
16966,8,7,2154.97,5,5,5,15,0,Regular Customers
16967,189,1,319.02,1,2,2,5,1,At-Risk / Inactive
16968,4,2,439.43,5,3,2,10,0,Regular Customers
16969,39,3,650.41,3,4,3,10,0,Regular Customers
16971,38,1,357.21,3,2,2,7,0,Regular Customers
16976,267,1,251.51999999999998,1,2,2,5,1,At-Risk / Inactive
16978,77,1,344.33,2,2,2,6,0,Regular Customers
16979,3,6,1852.0,5,5,4,14,0,Regular Customers
16980,255,2,1028.46,1,3,4,8,1,At-Risk / Inactive
16982,60,1,384.06,3,2,2,7,0,Regular Customers
16983,12,7,1905.87,5,5,4,14,0,Regular Customers
16984,88,2,4459.52,2,3,5,10,0,Regular Customers
16985,17,10,5464.12,4,5,5,14,0,Regular Customers
16986,29,2,1873.2,4,3,4,11,0,Regular Customers
16987,3,7,1616.8,5,5,4,14,0,Regular Customers
16988,5,1,126.12,5,2,1,8,0,Regular Customers
16989,7,6,1133.25,5,5,4,14,0,Regular Customers
16990,218,1,179.0,1,2,1,4,1,At-Risk / Inactive
16992,10,5,1614.31,5,4,4,13,0,Regular Customers
16996,30,6,1456.96,4,5,4,13,0,Regular Customers
16997,288,3,702.0,1,4,3,8,1,At-Risk / Inactive
16998,149,4,295.0,2,4,2,8,1,At-Risk / Inactive
16999,23,2,484.82,4,3,3,10,0,Regular Customers
17001,0,11,3989.57,5,5,5,15,0,Regular Customers
17002,85,3,1493.73,2,4,4,10,0,Regular Customers
17004,46,2,1312.1399999999999,3,3,4,10,0,Regular Customers
17006,4,4,781.78,5,4,3,12,0,Regular Customers
17007,50,6,889.9300000000001,3,5,3,11,0,Regular Customers
17010,18,1,195.36,4,2,1,7,0,Regular Customers
17011,30,1,270.9,4,2,2,8,0,Regular Customers
17014,8,3,583.4300000000001,5,4,3,12,0,Regular Customers
17015,28,3,1838.61,4,4,4,12,0,Regular Customers
17017,2,20,8694.26,5,5,5,15,3,High-Value Customers
17018,40,2,920.1,3,3,3,9,0,Regular Customers
17019,11,4,1258.08,5,4,4,13,0,Regular Customers
17022,31,1,71.0,4,2,1,7,0,Regular Customers
17024,45,3,95.85,3,4,1,8,0,Regular Customers
17025,60,3,357.77,3,4,2,9,0,Regular Customers
17026,185,2,154.83,1,3,1,5,1,At-Risk / Inactive
17027,78,6,877.5600000000001,2,5,3,10,0,Regular Customers
17029,110,2,716.0,2,3,3,8,0,Regular Customers
17030,63,1,146.87,3,2,1,6,0,Regular Customers
17031,11,2,380.35,5,3,2,10,0,Regular Customers
17033,86,3,1030.14,2,4,4,10,0,Regular Customers
17034,16,3,745.52,4,4,3,11,0,Regular Customers
17035,245,2,433.53000000000003,1,3,2,6,1,At-Risk / Inactive
17037,87,1,1267.32,2,2,4,8,0,Regular Customers
17038,30,1,112.4,4,2,1,7,0,Regular Customers
17040,137,1,449.73,2,2,2,6,0,Regular Customers
17041,26,3,1071.49,4,4,4,12,0,Regular Customers
17042,2,5,1036.58,5,4,4,13,0,Regular Customers
17043,32,4,1735.18,4,4,4,12,0,Regular Customers
17044,25,1,948.48,4,2,4,10,0,Regular Customers
17045,113,3,339.44,2,4,2,8,0,Regular Customers
17046,157,1,642.02,2,2,3,7,1,At-Risk / Inactive
17047,85,3,1100.9,2,4,4,10,0,Regular Customers
17048,117,3,925.35,2,4,4,10,0,Regular Customers
17049,2,9,5655.03,5,5,5,15,0,Regular Customers
17050,96,6,3185.64,2,5,5,12,0,Regular Customers
17051,194,1,240.89,1,2,1,4,1,At-Risk / Inactive
17052,28,1,399.09,4,2,2,8,0,Regular Customers
17053,130,1,498.48,2,2,3,7,0,Regular Customers
17054,28,5,1356.33,4,4,4,12,0,Regular Customers
17058,81,3,1179.89,2,4,4,10,0,Regular Customers
17059,29,5,3080.39,4,4,5,13,0,Regular Customers
17060,266,1,234.24,1,2,1,4,1,At-Risk / Inactive
17061,73,11,5232.2300000000005,2,5,5,12,0,Regular Customers
17062,313,4,528.29,1,4,3,8,1,At-Risk / Inactive
17063,21,7,1461.14,4,5,4,13,0,Regular Customers
17064,58,3,855.45,3,4,3,10,0,Regular Customers
17068,12,21,4545.89,5,5,5,15,3,High-Value Customers
17069,28,9,2709.7000000000003,4,5,5,14,0,Regular Customers
17070,114,1,304.24,2,2,2,6,0,Regular Customers
17071,28,9,2429.03,4,5,5,14,0,Regular Customers
17073,17,4,1444.84,4,4,4,12,0,Regular Customers
17075,17,4,834.12,4,4,3,11,0,Regular Customers
17076,36,3,841.0799999999999,3,4,3,10,0,Regular Customers
17078,36,2,375.86,3,3,2,8,0,Regular Customers
17079,78,1,118.80000000000001,2,2,1,5,0,Regular Customers
17080,22,2,287.62,4,3,2,9,0,Regular Customers
17081,25,2,288.91,4,3,2,9,0,Regular Customers
17082,33,2,2003.8500000000001,3,3,4,10,0,Regular Customers
17083,109,3,1405.78,2,4,4,10,0,Regular Customers
17084,35,2,2747.9900000000002,3,3,5,11,0,Regular Customers
17085,123,5,1562.4,2,4,4,10,0,Regular Customers
17086,7,6,2050.08,5,5,5,15,0,Regular Customers
17088,28,4,1991.01,4,4,4,12,0,Regular Customers
17090,4,7,1974.65,5,5,4,14,0,Regular Customers
17091,2,9,3827.76,5,5,5,15,0,Regular Customers
17092,50,4,1774.03,3,4,4,11,0,Regular Customers
17094,322,1,302.0,1,2,2,5,1,At-Risk / Inactive
17095,22,3,1324.16,4,4,4,12,0,Regular Customers
17096,15,4,1022.13,4,4,4,12,0,Regular Customers
17097,2,8,954.42,5,5,4,14,0,Regular Customers
17100,18,2,971.74,4,3,4,11,0,Regular Customers
17101,10,4,1621.73,5,4,4,13,0,Regular Customers
17102,261,1,25.5,1,2,1,4,1,At-Risk / Inactive
17105,159,2,665.78,2,3,3,8,1,At-Risk / Inactive
17107,33,6,10797.48,3,5,5,13,0,Regular Customers
17109,29,6,881.29,4,5,3,12,0,Regular Customers
17110,165,1,163.29999999999998,2,2,1,5,1,At-Risk / Inactive
17111,47,1,231.61,3,2,1,6,0,Regular Customers
17114,5,8,801.12,5,5,3,13,0,Regular Customers
17115,8,3,837.5,5,4,3,12,0,Regular Customers
17117,288,1,116.2,1,2,1,4,1,At-Risk / Inactive
17118,317,1,157.02,1,2,1,4,1,At-Risk / Inactive
17119,3,2,606.91,5,3,3,11,0,Regular Customers
17120,233,1,307.46,1,2,2,5,1,At-Risk / Inactive
17122,119,1,138.32,2,2,1,5,0,Regular Customers
17123,161,1,345.3,2,2,2,6,1,At-Risk / Inactive
17124,185,1,294.24,1,2,2,5,1,At-Risk / Inactive
17125,50,1,230.5,3,2,1,6,0,Regular Customers
17126,152,5,989.45,2,4,4,10,1,At-Risk / Inactive
17128,334,1,157.09,1,2,1,4,1,At-Risk / Inactive
17131,5,5,2463.17,5,4,5,14,0,Regular Customers
17133,15,7,4892.240000000001,4,5,5,14,0,Regular Customers
17134,106,2,413.2,2,3,2,7,0,Regular Customers
17135,16,7,1139.73,4,5,4,13,0,Regular Customers
17138,275,1,380.5,1,2,2,5,1,At-Risk / Inactive
17139,15,12,10650.77,4,5,5,14,3,High-Value Customers
17140,247,1,454.12,1,2,2,5,1,At-Risk / Inactive
17142,239,1,579.0,1,2,3,6,1,At-Risk / Inactive
17144,1,2,984.57,5,3,4,12,0,Regular Customers
17146,105,3,749.78,2,4,3,9,0,Regular Customers
17147,22,4,1714.59,4,4,4,12,0,Regular Customers
17148,51,1,124.88,3,2,1,6,0,Regular Customers
17152,194,3,1689.5,1,4,4,9,1,At-Risk / Inactive
17153,24,1,213.78,4,2,1,7,0,Regular Customers
17154,75,1,329.34,2,2,2,6,0,Regular Customers
17155,17,2,251.7,4,3,2,9,0,Regular Customers
17157,7,2,319.0,5,3,2,10,0,Regular Customers
17158,32,3,1266.97,4,4,4,12,0,Regular Customers
17159,21,3,1538.88,4,4,4,12,0,Regular Customers
17160,31,6,3518.03,4,5,5,14,0,Regular Customers
17162,28,10,1715.46,4,5,4,13,0,Regular Customers
17163,21,2,293.1,4,3,2,9,0,Regular Customers
17164,32,7,2467.35,4,5,5,14,0,Regular Customers
17165,284,1,158.68,1,2,1,4,1,At-Risk / Inactive
17166,38,2,206.34,3,3,1,7,0,Regular Customers
17169,57,2,835.78,3,3,3,9,0,Regular Customers
17171,289,1,224.91,1,2,1,4,1,At-Risk / Inactive
17172,78,1,317.76,2,2,2,6,0,Regular Customers
17173,5,8,3766.6,5,5,5,15,0,Regular Customers
17174,217,1,59.9,1,2,1,4,1,At-Risk / Inactive
17175,44,4,1443.69,3,4,4,11,0,Regular Customers
17176,201,1,306.13,1,2,2,5,1,At-Risk / Inactive
17179,178,3,711.79,2,4,3,9,1,At-Risk / Inactive
17180,56,4,783.97,3,4,3,10,0,Regular Customers
17181,57,2,239.92000000000002,3,3,1,7,0,Regular Customers
17183,7,6,3347.31,5,5,5,15,0,Regular Customers
17186,46,2,144.0,3,3,1,7,0,Regular Customers
17187,226,1,203.95,1,2,1,4,1,At-Risk / Inactive
17188,11,7,2474.23,5,5,5,15,0,Regular Customers
17189,106,2,383.75,2,3,2,7,0,Regular Customers
17190,58,2,444.74,3,3,2,8,0,Regular Customers
17191,28,7,2093.68,4,5,5,14,0,Regular Customers
17193,35,7,1699.3,3,5,4,12,0,Regular Customers
17194,360,1,226.78,1,2,1,4,1,At-Risk / Inactive
17197,29,1,1013.01,4,2,4,10,0,Regular Customers
17198,23,3,692.22,4,4,3,11,0,Regular Customers
17201,53,1,289.78000000000003,3,2,2,7,0,Regular Customers
17203,35,6,3560.08,3,5,5,13,0,Regular Customers
17204,175,4,1564.56,2,4,4,10,1,At-Risk / Inactive
17205,53,1,384.08,3,2,2,7,0,Regular Customers
17206,53,1,204.24,3,2,1,6,0,Regular Customers
17211,26,8,2317.2200000000003,4,5,5,14,0,Regular Customers
17212,253,1,226.85,1,2,1,4,1,At-Risk / Inactive
17213,40,7,2781.23,3,5,5,13,0,Regular Customers
17214,60,6,1059.1200000000001,3,5,4,12,0,Regular Customers
17217,234,1,113.5,1,2,1,4,1,At-Risk / Inactive
17218,4,10,1951.97,5,5,4,14,0,Regular Customers
17219,31,1,114.23,4,2,1,7,0,Regular Customers
17220,24,14,3187.55,4,5,5,14,0,Regular Customers
17221,7,2,334.48,5,3,2,10,0,Regular Customers
17222,65,1,328.65,3,2,2,7,0,Regular Customers
17223,310,2,381.89,1,3,2,6,1,At-Risk / Inactive
17226,308,1,393.49,1,2,2,5,1,At-Risk / Inactive
17227,18,6,939.32,4,5,4,13,0,Regular Customers
17228,15,8,1906.09,4,5,4,13,0,Regular Customers
17229,96,2,318.76,2,3,2,7,0,Regular Customers
17230,264,8,3638.41,1,5,5,11,1,At-Risk / Inactive
17231,12,10,3124.72,5,5,5,15,0,Regular Customers
17232,2,2,417.77,5,3,2,10,0,Regular Customers
17233,35,1,190.88,3,2,1,6,0,Regular Customers
17234,182,1,149.89,1,2,1,4,1,At-Risk / Inactive
17235,25,2,550.0600000000001,4,3,3,10,0,Regular Customers
17236,12,6,916.13,5,5,3,13,0,Regular Customers
17237,11,2,314.69,5,3,2,10,0,Regular Customers
17238,2,17,3719.1,5,5,5,15,3,High-Value Customers
17239,312,1,382.5,1,2,2,5,1,At-Risk / Inactive
17242,108,2,1135.04,2,3,4,9,0,Regular Customers
17243,1,26,8531.65,5,5,5,15,3,High-Value Customers
17244,53,1,954.9,3,2,4,9,0,Regular Customers
17245,204,1,171.45000000000002,1,2,1,4,1,At-Risk / Inactive
17247,15,1,280.09000000000003,4,2,2,8,0,Regular Customers
17248,120,1,318.65,2,2,2,6,0,Regular Customers
17250,3,2,381.97,5,3,2,10,0,Regular Customers
17251,362,1,269.83,1,2,2,5,1,At-Risk / Inactive
17252,116,2,348.90999999999997,2,3,2,7,0,Regular Customers
17253,18,1,178.26,4,2,1,7,0,Regular Customers
17254,4,2,271.19,5,3,2,10,0,Regular Customers
17255,40,2,291.48,3,3,2,8,0,Regular Customers
17256,107,2,240.0,2,3,1,6,0,Regular Customers
17259,148,2,581.23,2,3,3,8,1,At-Risk / Inactive
17262,52,5,1253.3600000000001,3,4,4,11,0,Regular Customers
17263,208,1,63.440000000000005,1,2,1,4,1,At-Risk / Inactive
17265,138,2,550.01,2,3,3,8,0,Regular Customers
17266,2,3,296.58,5,4,2,11,0,Regular Customers
17267,127,2,317.2,2,3,2,7,0,Regular Customers
17268,107,4,763.64,2,4,3,9,0,Regular Customers
17272,42,4,2148.63,3,4,5,12,0,Regular Customers
17274,35,1,107.82,3,2,1,6,0,Regular Customers
17277,227,2,1065.3500000000001,1,3,4,8,1,At-Risk / Inactive
17278,241,1,246.04000000000002,1,2,1,4,1,At-Risk / Inactive
17279,57,1,187.82999999999998,3,2,1,6,0,Regular Customers
17282,130,3,1685.46,2,4,4,10,0,Regular Customers
17284,60,6,1647.48,3,5,4,12,0,Regular Customers
17286,21,1,151.37,4,2,1,7,0,Regular Customers
17287,26,7,1049.06,4,5,4,13,0,Regular Customers
17288,9,7,1417.6299999999999,5,5,4,14,0,Regular Customers
17289,31,3,931.02,4,4,4,12,0,Regular Customers
17290,3,2,513.01,5,3,3,11,0,Regular Customers
17291,308,1,550.8000000000001,1,2,3,6,1,At-Risk / Inactive
17293,8,9,1854.06,5,5,4,14,0,Regular Customers
17295,28,3,547.0,4,4,3,11,0,Regular Customers
17297,17,1,128.18,4,2,1,7,0,Regular Customers
17298,101,2,498.42,2,3,3,8,0,Regular Customers
17299,11,4,656.61,5,4,3,12,0,Regular Customers
17301,21,1,163.24,4,2,1,7,0,Regular Customers
17302,14,5,1135.63,5,4,4,13,0,Regular Customers
17303,361,1,250.04,1,2,2,5,1,At-Risk / Inactive
17306,10,19,8631.31,5,5,5,15,3,High-Value Customers
17309,95,1,82.75,2,2,1,5,0,Regular Customers
17311,78,2,1384.85,2,3,4,9,0,Regular Customers
17312,138,3,644.3,2,4,3,9,0,Regular Customers
17313,31,1,2328.84,4,2,5,11,0,Regular Customers
17314,24,8,2527.92,4,5,5,14,0,Regular Customers
17315,1,36,6241.15,5,5,5,15,3,High-Value Customers
17317,46,3,2600.34,3,4,5,12,0,Regular Customers
17320,100,3,1200.6200000000001,2,4,4,10,0,Regular Customers
17321,8,2,657.16,5,3,3,11,0,Regular Customers
17323,15,7,903.12,4,5,3,12,0,Regular Customers
17324,17,4,986.48,4,4,4,12,0,Regular Customers
17325,280,1,96.8,1,2,1,4,1,At-Risk / Inactive
17329,14,2,523.11,5,3,3,11,0,Regular Customers
17330,22,2,363.9,4,3,2,9,0,Regular Customers
17331,123,1,175.2,2,2,1,5,0,Regular Customers
17333,85,1,494.25,2,2,3,7,0,Regular Customers
17334,302,2,307.02000000000004,1,3,2,6,1,At-Risk / Inactive
17337,151,4,1979.61,2,4,4,10,1,At-Risk / Inactive
17338,17,8,6484.75,4,5,5,14,0,Regular Customers
17339,94,2,243.36,2,3,1,6,0,Regular Customers
17340,29,11,12353.29,4,5,5,14,3,High-Value Customers
17341,156,3,682.29,2,4,3,9,1,At-Risk / Inactive
17343,355,1,193.64,1,2,1,4,1,At-Risk / Inactive
17344,46,1,157.62,3,2,1,6,0,Regular Customers
17345,15,4,519.6899999999999,4,4,3,11,0,Regular Customers
17346,3,15,2622.88,5,5,5,15,3,High-Value Customers
17347,86,1,228.96,2,2,1,5,0,Regular Customers
17348,14,5,1156.6,5,4,4,13,0,Regular Customers
17349,179,1,98.25,2,2,1,5,1,At-Risk / Inactive
17350,8,4,1281.32,5,4,4,13,0,Regular Customers
17351,36,3,587.15,3,4,3,10,0,Regular Customers
17353,129,2,1740.0,2,3,4,9,0,Regular Customers
17354,50,1,1393.06,3,2,4,9,0,Regular Customers
17356,311,1,178.22,1,2,1,4,1,At-Risk / Inactive
17357,24,2,384.39,4,3,2,9,0,Regular Customers
17358,303,2,360.81,1,3,2,6,1,At-Risk / Inactive
17359,11,1,127.86,5,2,1,8,0,Regular Customers
17360,17,3,568.24,4,4,3,11,0,Regular Customers
17361,49,3,488.2,3,4,3,10,0,Regular Customers
17362,239,2,312.23,1,3,2,6,1,At-Risk / Inactive
17364,0,11,4462.68,5,5,5,15,0,Regular Customers
17365,12,8,4762.32,5,5,5,15,0,Regular Customers
17367,238,1,167.55,1,2,1,4,1,At-Risk / Inactive
17368,23,8,1878.87,4,5,4,13,0,Regular Customers
17370,72,4,446.18,2,4,2,8,0,Regular Customers
17371,17,3,418.4,4,4,2,10,0,Regular Customers
17372,40,8,1337.18,3,5,4,12,0,Regular Customers
17373,40,4,646.92,3,4,3,10,0,Regular Customers
17374,218,2,495.77,1,3,3,7,1,At-Risk / Inactive
17375,199,3,400.1,1,4,2,7,1,At-Risk / Inactive
17376,70,2,203.2,3,3,1,7,0,Regular Customers
17377,23,20,4058.32,4,5,5,14,3,High-Value Customers
17379,11,1,389.71999999999997,5,2,2,9,0,Regular Customers
17381,8,29,20275.61,5,5,5,15,3,High-Value Customers
17382,65,1,65.4,3,2,1,6,0,Regular Customers
17383,4,1,193.39000000000001,5,2,1,8,0,Regular Customers
17384,19,2,336.4,4,3,2,9,0,Regular Customers
17385,14,1,256.11,5,2,2,9,0,Regular Customers
17386,7,6,2686.42,5,5,5,15,0,Regular Customers
17387,19,2,746.81,4,3,3,10,0,Regular Customers
17388,77,4,1259.56,2,4,4,10,0,Regular Customers
17389,0,34,31833.68,5,5,5,15,3,High-Value Customers
17391,163,2,508.8,2,3,3,8,1,At-Risk / Inactive
17392,306,2,411.27,1,3,2,6,1,At-Risk / Inactive
17394,219,1,203.86999999999998,1,2,1,4,1,At-Risk / Inactive
17396,39,7,7312.8,3,5,5,13,0,Regular Customers
17397,22,2,681.41,4,3,3,10,0,Regular Customers
17398,114,3,653.38,2,4,3,9,0,Regular Customers
17400,126,5,2097.84,2,4,5,11,0,Regular Customers
17402,4,12,2598.85,5,5,5,15,0,Regular Customers
17403,36,1,263.92,3,2,2,7,0,Regular Customers
17404,4,13,31781.82,5,5,5,15,3,High-Value Customers
17405,1,3,1031.41,5,4,4,13,0,Regular Customers
17406,333,3,2184.42,1,4,5,10,1,At-Risk / Inactive
17408,163,1,32.65,2,2,1,5,1,At-Risk / Inactive
17409,184,2,771.85,1,3,3,7,1,At-Risk / Inactive
17410,16,5,1214.72,4,4,4,12,0,Regular Customers
17411,12,3,778.94,5,4,3,12,0,Regular Customers
17412,2,7,1258.06,5,5,4,14,0,Regular Customers
17414,43,2,778.0,3,3,3,9,0,Regular Customers
17415,79,1,507.84,2,2,3,7,0,Regular Customers
17416,29,7,6893.42,4,5,5,14,0,Regular Customers
17418,42,2,463.46000000000004,3,3,2,8,0,Regular Customers
17419,11,12,4226.57,5,5,5,15,0,Regular Customers
17420,50,3,598.83,3,4,3,10,0,Regular Customers
17422,16,6,1979.37,4,5,4,13,0,Regular Customers
17423,46,2,698.41,3,3,3,9,0,Regular Customers
17425,19,2,759.1700000000001,4,3,3,10,0,Regular Customers
17426,8,6,5037.26,5,5,5,15,0,Regular Customers
17427,71,1,100.8,3,2,1,6,0,Regular Customers
17428,0,28,17256.85,5,5,5,15,3,High-Value Customers
17429,128,3,524.9200000000001,2,4,3,9,0,Regular Customers
17430,32,2,265.76,4,3,2,9,0,Regular Customers
17431,313,1,403.3,1,2,2,5,1,At-Risk / Inactive
17432,18,2,365.76,4,3,2,9,0,Regular Customers
17433,88,1,303.16,2,2,2,6,0,Regular Customers
17434,2,7,2373.82,5,5,5,15,0,Regular Customers
17436,1,2,216.3,5,3,1,9,0,Regular Customers
17438,253,1,388.45000000000005,1,2,2,5,1,At-Risk / Inactive
17440,156,3,186.42000000000002,2,4,1,7,1,At-Risk / Inactive
17442,36,6,2248.56,3,5,5,13,0,Regular Customers
17443,219,1,534.24,1,2,3,6,1,At-Risk / Inactive
17444,151,2,2389.1,2,3,5,10,1,At-Risk / Inactive
17446,176,2,120.89999999999999,2,3,1,6,1,At-Risk / Inactive
17447,40,2,541.53,3,3,3,9,0,Regular Customers
17449,2,7,2516.21,5,5,5,15,0,Regular Customers
17450,8,46,194390.79,5,5,5,15,2,VIP Customers
17451,1,7,1721.4,5,5,4,14,0,Regular Customers
17453,17,2,486.72,4,3,3,10,0,Regular Customers
17454,192,4,517.53,1,4,3,8,1,At-Risk / Inactive
17455,203,1,131.7,1,2,1,4,1,At-Risk / Inactive
17456,365,1,249.86,1,2,2,5,1,At-Risk / Inactive
17457,126,5,1737.7,2,4,4,10,0,Regular Customers
17458,15,1,316.5,4,2,2,8,0,Regular Customers
17459,43,2,657.3,3,3,3,9,0,Regular Customers
17460,94,6,622.4300000000001,2,5,3,10,0,Regular Customers
17461,22,3,735.82,4,4,3,11,0,Regular Customers
17462,60,2,675.69,3,3,3,9,0,Regular Customers
17463,16,5,1875.8600000000001,4,4,4,12,0,Regular Customers
17464,158,1,289.96000000000004,2,2,2,6,1,At-Risk / Inactive
17466,10,2,763.28,5,3,3,11,0,Regular Customers
17468,10,2,137.0,5,3,1,9,0,Regular Customers
17469,16,5,1870.97,4,4,4,12,0,Regular Customers
17470,44,5,1125.07,3,4,4,11,0,Regular Customers
17472,191,3,697.54,1,4,3,8,1,At-Risk / Inactive
17475,79,1,194.37,2,2,1,5,0,Regular Customers
17480,77,1,511.82,2,2,3,7,0,Regular Customers
17481,3,4,1255.59,5,4,4,13,0,Regular Customers
17483,65,3,414.04,3,4,2,9,0,Regular Customers
17486,261,1,396.87,1,2,2,5,1,At-Risk / Inactive
17489,58,2,376.64,3,3,2,8,0,Regular Customers
17490,0,7,2092.32,5,5,5,15,0,Regular Customers
17491,1,10,3558.87,5,5,5,15,0,Regular Customers
17492,248,1,374.57,1,2,2,5,1,At-Risk / Inactive
17495,7,2,497.56,5,3,3,11,0,Regular Customers
17496,358,1,271.05,1,2,2,5,1,At-Risk / Inactive
17498,75,1,272.21999999999997,2,2,2,6,0,Regular Customers
17499,289,1,622.88,1,2,3,6,1,At-Risk / Inactive
17500,17,3,1138.0,4,4,4,12,0,Regular Customers
17501,220,2,288.6,1,3,2,6,1,At-Risk / Inactive
17502,9,4,689.1,5,4,3,12,0,Regular Customers
17503,2,2,558.96,5,3,3,11,0,Regular Customers
17504,206,9,2997.03,1,5,5,11,1,At-Risk / Inactive
17505,161,2,1145.8400000000001,2,3,4,9,1,At-Risk / Inactive
17506,75,1,302.2,2,2,2,6,0,Regular Customers
17507,261,2,605.58,1,3,3,7,1,At-Risk / Inactive
17508,280,1,387.31,1,2,2,5,1,At-Risk / Inactive
